allocator	elapsed_ns	net_mmap_bytes
hoard	56005232640	61171942736.0
hoard	56005331921	61171844432.0
hoard	56006409840	61171680592.0
hoard	56006537124	61306226000.0
hoard	56006634797	61171680592.0
hoard	56007750073	61306488144.0
hoard	56007849153	61306422608.0
hoard	56009128915	61306226000.0
hoard	56009211377	61337519440.0
hoard	56010408927	61306226000.0
hoard	56010524077	61337781584.0
hoard	56010592000	61337683280.0
hoard	56011617856	61337519440.0
hoard	56011652105	61449643344.0
hoard	56012893454	61337519440.0
hoard	56012925461	61449905488.0
hoard	56014158083	61449717072.0
hoard	56014258453	61449643344.0
hoard	56014368042	61561767248.0
hoard	56015670483	61449643344.0
hoard	56015702172	61562029392.0
hoard	56016726017	61561840976.0
hoard	56016757446	61561767248.0
hoard	56016792144	61696312656.0
hoard	56017648583	61561767248.0
hoard	56017680511	61696574800.0
hoard	56018751922	61696509264.0
hoard	56018783378	61696312656.0
hoard	56018817807	61830858064.0
hoard	56019693537	61696312656.0
hoard	56019727100	61831120208.0
hoard	56020688873	61831054672.0
hoard	56020719522	61830858064.0
hoard	56021553705	61868410192.0
hoard	56021585264	61830858064.0
hoard	56022544894	61868672336.0
hoard	56022575474	61868606800.0
hoard	56022605545	61868410192.0
hoard	56023454906	61980534096.0
hoard	56023485158	61868410192.0
hoard	56024683273	61980796240.0
hoard	56024714817	61980607824.0
hoard	56025795903	61980534096.0
hoard	56025910739	62092658000.0
hoard	56026005351	61980534096.0
hoard	56026942478	62092920144.0
hoard	56027040742	62092731728.0
hoard	56028601149	62092658000.0
hoard	56028716791	62227203408.0
hoard	56028811531	62092658000.0
hoard	56029657880	62227465552.0
hoard	56029755555	62227400016.0
hoard	56030780875	62227203408.0
hoard	56030894853	62339327312.0
hoard	56030997249	62227203408.0
hoard	56031907440	62339589456.0
hoard	56032005981	62339401040.0
hoard	56032768855	62339327312.0
hoard	56032883554	62349808976.0
hoard	56032979730	62339327312.0
hoard	56033812000	62350071120.0
hoard	56033909674	62349813072.0
hoard	56034721574	62349808976.0
hoard	56034836820	62484354384.0
hoard	56034932081	62349808976.0
hoard	56035965097	62484616528.0
hoard	56036062744	62484550992.0
hoard	56037035904	62484354384.0
hoard	56037149634	62596478288.0
hoard	56037245974	62484354384.0
hoard	56038342749	62596740432.0
hoard	56038428387	62596552016.0
hoard	56039421900	62596478288.0
hoard	56039531526	62634030416.0
hoard	56039561195	62596478288.0
hoard	56040379366	62634292560.0
hoard	56040408997	62634227024.0
hoard	56041225426	62634030416.0
hoard	56041261453	62665323856.0
hoard	56042191729	62634030416.0
hoard	56042301588	62665586000.0
hoard	56042406136	62665487696.0
hoard	56043309804	62665323856.0
hoard	56043423023	62799869264.0
hoard	56044238182	62665323856.0
hoard	56044308390	62800131408.0
hoard	56044337782	62800065872.0
hoard	56045161612	62799869264.0
hoard	56045273884	62911993168.0
hoard	56046154478	62799869264.0
hoard	56046233642	62912255312.0
hoard	56046263345	62912066896.0
hoard	56047270506	62911993168.0
hoard	56047382175	63046538576.0
hoard	56048401995	62911993168.0
hoard	56048521399	63046800720.0
hoard	56048550786	63046735184.0
hoard	56049707779	63046538576.0
hoard	56049820692	63111423312.0
hoard	56050847673	63046538576.0
hoard	56050955350	63111685456.0
hoard	56051050958	63111550288.0
hoard	56052139423	63111423312.0
hoard	56052253919	63142716752.0
hoard	56053386949	63111423312.0
hoard	56053501016	63142978896.0
hoard	56053596685	63142880592.0
hoard	56283832678	63142716752.0
hoard	56283950052	63149995344.0
hoard	56284975449	63142716752.0
hoard	56285084779	63150257488.0
hoard	56286253805	63150138704.0
hoard	56286357062	63149995344.0
hoard	56286446818	63214880080.0
hoard	56287769404	63149995344.0
hoard	56287874103	63215142224.0
hoard	56288990472	63215007056.0
hoard	56289090858	63214880080.0
hoard	56289198784	63327003984.0
hoard	56290725335	63214880080.0
hoard	56290829799	63327266128.0
hoard	56292091228	63327077712.0
hoard	56292196653	63327003984.0
hoard	56292308518	63391888720.0
hoard	56293575370	63327003984.0
hoard	56293685668	63392150864.0
hoard	56294753528	63392015696.0
hoard	56294784940	63391888720.0
hoard	56294819526	63456773456.0
hoard	56295807767	63391888720.0
hoard	56295909597	63457035600.0
hoard	56297411209	63456900432.0
hoard	56297446112	63456773456.0
hoard	56297481116	63591318864.0
hoard	56298441350	63456773456.0
hoard	56298473217	63591581008.0
hoard	56299291546	63591515472.0
hoard	56299321998	63591318864.0
hoard	56299355443	63622612304.0
hoard	56300977884	63591318864.0
hoard	56301082743	63622874448.0
hoard	56302314929	63622776144.0
hoard	56302346100	63622612304.0
hoard	56302379615	63757157712.0
hoard	56303257708	63622612304.0
hoard	56303289945	63757419856.0
hoard	56304331790	63757354320.0
hoard	56304440873	63757157712.0
hoard	56304510075	63891703120.0
hoard	56305346339	63757157712.0
hoard	56305462247	63891965264.0
hoard	56306388267	63891899728.0
hoard	56306419195	63891703120.0
hoard	56306457286	63929255248.0
hoard	56307545944	63891703120.0
hoard	56307578776	63929517392.0
hoard	56308587468	63929451856.0
hoard	56308618641	63929255248.0
hoard	56308652410	64041379152.0
hoard	56309611084	63929255248.0
hoard	56309643861	64041641296.0
hoard	56310932867	64041452880.0
hoard	56311034991	64041379152.0
hoard	56311145811	64175924560.0
hoard	56312402586	64041379152.0
hoard	56312497787	64176186704.0
hoard	56313494581	64176121168.0
hoard	56313597706	64175924560.0
hoard	56313631729	64178365776.0
hoard	56314740099	64175924560.0
hoard	56314772491	64178627920.0
hoard	56315905165	64178546000.0
hoard	56315937293	64178365776.0
hoard	56315971926	64290489680.0
hoard	56317191578	64178365776.0
hoard	56317274501	64290751824.0
hoard	56318279714	64290563408.0
hoard	56318382118	64290489680.0
hoard	56318473638	64305583440.0
hoard	56319330782	64290489680.0
hoard	56319363882	64305845584.0
hoard	56320207779	64305694032.0
hoard	56320241185	64305583440.0
hoard	56321294619	64370468176.0
hoard	56321393903	64305583440.0
hoard	56322495925	64370730320.0
hoard	56322527199	64370595152.0
hoard	56322556801	64370468176.0
hoard	56323766085	64505013584.0
hoard	56323798255	64370468176.0
hoard	56324954653	64505275728.0
hoard	56325053216	64505210192.0
hoard	56325992787	64505013584.0
hoard	56326027880	64582878544.0
hoard	56327950650	64505013584.0
hoard	56328057660	64583140688.0
hoard	56328153650	64583132496.0
hoard	56329314207	64582878544.0
hoard	56329432314	64717423952.0
hoard	56330398167	64582878544.0
hoard	56330488398	64717686096.0
hoard	56330517720	64717620560.0
hoard	56331567347	64717423952.0
hoard	56331601773	64782308688.0
hoard	56332592860	64717423952.0
hoard	56332624883	64782570832.0
hoard	56333883924	64782435664.0
hoard	56333984219	64782308688.0
hoard	56334093269	64894432592.0
hoard	56335262686	64782308688.0
hoard	56335369575	64894694736.0
hoard	56336582353	64894506320.0
hoard	56336638621	64894432592.0
hoard	56336672453	64904914256.0
hoard	56337582566	64894432592.0
hoard	56337614288	64905176400.0
hoard	56338800388	64904918352.0
hoard	56338831958	64904914256.0
hoard	56338866150	64969798992.0
hoard	56340097286	64904914256.0
hoard	56340193463	64970061136.0
hoard	56341265128	64969925968.0
hoard	56341366250	64969798992.0
hoard	56341486359	65104344400.0
hoard	56342829565	64969798992.0
hoard	56342934156	65104606544.0
hoard	56345118089	65104541008.0
hoard	56345219392	65104344400.0
hoard	56345329648	65141896528.0
hoard	56346399458	65104344400.0
hoard	56346513975	65142158672.0
hoard	56347519064	65142093136.0
hoard	56347619490	65141896528.0
hoard	56347672168	65276441936.0
hoard	56348810614	65141896528.0
hoard	56348915147	65276704080.0
hoard	56349955874	65276638544.0
hoard	56350056795	65276441936.0
hoard	56350166920	65354306896.0
hoard	56351150876	65276441936.0
hoard	56351220273	65354569040.0
hoard	56352337297	65354560848.0
hoard	56352420949	65354306896.0
hoard	56352458609	65466430800.0
hoard	56353830609	65354306896.0
hoard	56353936599	65466692944.0
hoard	56355021000	65466504528.0
hoard	56355053259	65466430800.0
hoard	56355087981	65475167568.0
hoard	56356125711	65466430800.0
hoard	56356236388	65475429712.0
hoard	56357483571	65475425616.0
hoard	56357515533	65475167568.0
hoard	56357549880	65587291472.0
hoard	56358986635	65475167568.0
hoard	56359092455	65587553616.0
hoard	56360297617	65587365200.0
hoard	56360329913	65587291472.0
hoard	56360365212	65652176208.0
hoard	56361365477	65587291472.0
hoard	56361398157	65652438352.0
hoard	56362627984	65652303184.0
hoard	56362732458	65652176208.0
hoard	56362844454	65764300112.0
hoard	56364050036	65652176208.0
hoard	56364156061	65764562256.0
hoard	56365406997	65764373840.0
hoard	56365445024	65764300112.0
hoard	56366656257	65801852240.0
hoard	56366758049	65764300112.0
hoard	56366862474	65802114384.0
hoard	56367977864	65802048848.0
hoard	56368079599	65801852240.0
hoard	56369390908	65810589008.0
hoard	56369484339	65801852240.0
hoard	56369517912	65810851152.0
hoard	56370458007	65810765136.0
hoard	56370492405	65810589008.0
hoard	56371669906	65836668240.0
hoard	56371703835	65810589008.0
hoard	56373220838	65836930384.0
hoard	56373319387	65836885328.0
hoard	56374567790	65836668240.0
hoard	56374684651	65867961680.0
hoard	56374781392	65836668240.0
hoard	56376182127	65868223824.0
hoard	56376279967	65868125520.0
hoard	56377729180	65867961680.0
hoard	56377847998	65932846416.0
hoard	56377946157	65867961680.0
hoard	56379110518	65933108560.0
hoard	56379209033	65932973392.0
hoard	56380126419	65932846416.0
hoard	56380220630	66067391824.0
hoard	56380250630	65932846416.0
hoard	56381185846	66067653968.0
hoard	56381284365	66067588432.0
hoard	56382304095	66067391824.0
hoard	56382340124	66179515728.0
hoard	56383190303	66067391824.0
hoard	56383298798	66179777872.0
hoard	56383396711	66179589456.0
hoard	56384545538	66179515728.0
hoard	56384660018	66194609488.0
hoard	56386001516	66179515728.0
hoard	56386111025	66194871632.0
hoard	56386206947	66194720080.0
hoard	56387721410	66194609488.0
hoard	56387836470	66329154896.0
hoard	56617913578	66194609488.0
hoard	56618036623	66329417040.0
hoard	56618134069	66329351504.0
hoard	56619602432	66329154896.0
hoard	56619639430	66407019856.0
hoard	56620993115	66329154896.0
hoard	56621112237	66407282000.0
hoard	56851880322	66407273808.0
hoard	56851987036	66407019856.0
hoard	56852100664	66519143760.0
hoard	56853604974	66407019856.0
hoard	56853716040	66519405904.0
hoard	56854968450	66519217488.0
hoard	56855081917	66519143760.0
hoard	56855197183	66584028496.0
hoard	56856299107	66519143760.0
hoard	56856412327	66584290640.0
hoard	56857479668	66584155472.0
hoard	56857587943	66584028496.0
hoard	56857704923	66610107728.0
hoard	56858586772	66584028496.0
hoard	56858619882	66610369872.0
hoard	56859589342	66610242896.0
hoard	56859690684	66610107728.0
hoard	57089869549	66722231632.0
hoard	57089973914	66610107728.0
hoard	57090081708	66722493776.0
hoard	57091285578	66722305360.0
hoard	57091386664	66722231632.0
hoard	57092417201	66753525072.0
hoard	57092532468	66722231632.0
hoard	57092632731	66753787216.0
hoard	57093569674	66753688912.0
hoard	57093669715	66753525072.0
hoard	57095010219	66791077200.0
hoard	57095111560	66753525072.0
hoard	57095215218	66791339344.0
hoard	57096651472	66791273808.0
hoard	57096751992	66791077200.0
hoard	57098196271	66799813968.0
hoard	57098300622	66791077200.0
hoard	57098408435	66800076112.0
hoard	57099357519	66799990096.0
hoard	57099475125	66799813968.0
hoard	57100851828	66837366096.0
hoard	57100883567	66799813968.0
hoard	57102004104	66837628240.0
hoard	57102105768	66837562704.0
hoard	57102209930	66837366096.0
hoard	57103167057	66882426192.0
hoard	57103266036	66837366096.0
hoard	57104349850	66882688336.0
hoard	57104460644	66882454864.0
hoard	57104559414	66882426192.0
hoard	57105701156	67016971600.0
hoard	57105731334	66882426192.0
hoard	57106950245	67017233744.0
hoard	57107048858	67017168208.0
hoard	57108230047	67016971600.0
hoard	57108347510	67043050832.0
hoard	57108470361	67016971600.0
hoard	57109686307	67043312976.0
hoard	57109784294	67043186000.0
hoard	57110814764	67043050832.0
hoard	57110931299	67155174736.0
hoard	57111028018	67043050832.0
hoard	57112079693	67155436880.0
hoard	57112179381	67155248464.0
hoard	57113601058	67155174736.0
hoard	57113697469	67186468176.0
hoard	57114899163	67155174736.0
hoard	57115009247	67186730320.0
hoard	57115106265	67186632016.0
hoard	57116122756	67186468176.0
hoard	57116245072	67321013584.0
hoard	57117325903	67186468176.0
hoard	57117360624	67321275728.0
hoard	57117391771	67321029968.0
hoard	57118607630	67321013584.0
hoard	57118722587	67433137488.0
hoard	57120097840	67321013584.0
hoard	57120208807	67433399632.0
hoard	57120305574	67433211216.0
hoard	57121419653	67433137488.0
hoard	57121493726	67436647760.0
hoard	57122993689	67433137488.0
hoard	57123103404	67436909904.0
hoard	57124394418	67436807504.0
hoard	57124508369	67436647760.0
hoard	57124619402	67548771664.0
hoard	57125735827	67436647760.0
hoard	57125843655	67549033808.0
hoard	57127106557	67548845392.0
hoard	57127211262	67548771664.0
hoard	57127323017	67613656400.0
hoard	57128784916	67548771664.0
hoard	57128890905	67613918544.0
hoard	57130111855	67613783376.0
hoard	57130216807	67613656400.0
hoard	57130330867	67748201808.0
hoard	57131552626	67613656400.0
hoard	57131660633	67748463952.0
hoard	57132845992	67748398416.0
hoard	57132948327	67748201808.0
hoard	57133062187	67802273104.0
hoard	57134266425	67748201808.0
hoard	57134313971	67802535248.0
hoard	57136021241	67802465616.0
hoard	57136124238	67802273104.0
hoard	57136236571	67856344400.0
hoard	57137762184	67802273104.0
hoard	57137871325	67856606544.0
hoard	57138883196	67856536912.0
hoard	57138988425	67856344400.0
hoard	57139098564	67934209360.0
hoard	57140003159	67856344400.0
hoard	57140106875	67934471504.0
hoard	57141375955	67934463312.0
hoard	57141488481	67934209360.0
hoard	57141601618	68012074320.0
hoard	57142922584	67934209360.0
hoard	57142954539	68012336464.0
hoard	57144005280	68012328272.0
hoard	57144109086	68012074320.0
hoard	57144221616	68146619728.0
hoard	57145269648	68012074320.0
hoard	57145374945	68146881872.0
hoard	57146647469	68146816336.0
hoard	57146678923	68146619728.0
hoard	57146713673	68159198544.0
hoard	57148057258	68146619728.0
hoard	57148162028	68159460688.0
hoard	57149449775	68159202640.0
hoard	57149514232	68159198544.0
hoard	57149549806	68174292304.0
hoard	57150936553	68159198544.0
hoard	57151039630	68174554448.0
hoard	57152360026	68174402896.0
hoard	57152439213	68174292304.0
hoard	57152474332	68211844432.0
hoard	57153417644	68174292304.0
hoard	57153452123	68212106576.0
hoard	57154526551	68212041040.0
hoard	57154558025	68211844432.0
hoard	57154591780	68346389840.0
hoard	57155516738	68211844432.0
hoard	57155549663	68346651984.0
hoard	57156471557	68346586448.0
hoard	57156502350	68346389840.0
hoard	57156536471	68424254800.0
hoard	57157787489	68346389840.0
hoard	57157821592	68424516944.0
hoard	57158968196	68424508752.0
hoard	57159069698	68424254800.0
hoard	57160043914	68502119760.0
hoard	57160143692	68424254800.0
hoard	57160244800	68502381904.0
hoard	57161358515	68502373712.0
hoard	57161468133	68502119760.0
hoard	57162536340	68636665168.0
hoard	57162636307	68502119760.0
hoard	57162687745	68636927312.0
hoard	57163445064	68636861776.0
hoard	57163475769	68636665168.0
hoard	57164440688	68748789072.0
hoard	57164471577	68636665168.0
hoard	57165447906	68749051216.0
hoard	57165477977	68748862800.0
hoard	57165508043	68748789072.0
hoard	57166408805	68860912976.0
hoard	57166441141	68748789072.0
hoard	57168206833	68861175120.0
hoard	57168257501	68860986704.0
hoard	57169542581	68860912976.0
hoard	57169578023	68954346832.0
hoard	57170640389	68860912976.0
hoard	57170673229	68954608976.0
hoard	57170702708	68954498384.0
hoard	57172009524	68954346832.0
hoard	57172121776	69047780688.0
hoard	57173348027	68954346832.0
hoard	57173464178	69048042832.0
hoard	57173541112	69047932240.0
hoard	57174945708	69047780688.0
hoard	57175057874	69112665424.0
hoard	57176467845	69047780688.0
hoard	57176540066	69112927568.0
hoard	57176569167	69112792400.0
hoard	57177810141	69112665424.0
hoard	57177923551	69177550160.0
hoard	57178905332	69112665424.0
hoard	57179010102	69177812304.0
hoard	57179106569	69177677136.0
hoard	57179984180	69177550160.0
hoard	57180095898	69289674064.0
hoard	57181410322	69177550160.0
hoard	57181528144	69289936208.0
hoard	57181624443	69289747792.0
hoard	57182685169	69289674064.0
hoard	57182797162	69401797968.0
hoard	57183833618	69289674064.0
hoard	57183940333	69402060112.0
hoard	57184037216	69401871696.0
hoard	57185061097	69401797968.0
hoard	57185177148	69495231824.0
hoard	57186030177	69401797968.0
hoard	57186138346	69495493968.0
hoard	57186196549	69495383376.0
hoard	57187182392	69495231824.0
hoard	57187293994	69607355728.0
hoard	57188507978	69495231824.0
hoard	57188615217	69607617872.0
hoard	57188711352	69607429456.0
hoard	57189858668	69607355728.0
hoard	57189972116	69685220688.0
hoard	57191190155	69607355728.0
hoard	57191295599	69685482832.0
hoard	57191391275	69685474640.0
hoard	57192358628	69685220688.0
hoard	57192481245	69797344592.0
hoard	57194142911	69685220688.0
hoard	57194253517	69797606736.0
hoard	57194324885	69797418320.0
hoard	57195594957	69797344592.0
hoard	57195707736	69834896720.0
hoard	57197002333	69797344592.0
hoard	57197113110	69835158864.0
hoard	57197209795	69835093328.0
hoard	57198437727	69834896720.0
hoard	57198552652	69969442128.0
hoard	57199975317	69834896720.0
hoard	57200083746	69969704272.0
hoard	57200179997	69969638736.0
hoard	57201461176	69969442128.0
hoard	57201496981	70023513424.0
hoard	57202560230	69969442128.0
hoard	57202592830	70023775568.0
hoard	57203502671	70023705936.0
hoard	57203534302	70023513424.0
hoard	57204641808	70077584720.0
hoard	57204676040	70023513424.0
hoard	57206022682	70077846864.0
hoard	57206125836	70077777232.0
hoard	57206226342	70077584720.0
hoard	57207318438	70088066384.0
hoard	57207418533	70077584720.0
hoard	57208483608	70088328528.0
hoard	57208584882	70088152400.0
hoard	57208657147	70088066384.0
hoard	57209975351	70200190288.0
hoard	57210073204	70088066384.0
hoard	57211219537	70200452432.0
hoard	57211320452	70200264016.0
hoard	57211395828	70200190288.0
hoard	57213003828	70208927056.0
hoard	57213104141	70200190288.0
hoard	57214410077	70209189200.0
hoard	57214520506	70209103184.0
hoard	57214622744	70208927056.0
hoard	57215750048	70343472464.0
hoard	57215849289	70208927056.0
hoard	57216717796	70343734608.0
hoard	57216818055	70343669072.0
hoard	57216916363	70343472464.0
hoard	57218016347	70455596368.0
hoard	57218115149	70343472464.0
hoard	57218979970	70455858512.0
hoard	57219080276	70455670096.0
hoard	57219178091	70455596368.0
hoard	57220563505	70470690128.0
hoard	57220663245	70455596368.0
hoard	57221727546	70470952272.0
hoard	57221827433	70470882640.0
hoard	57221925264	70470690128.0
hoard	57223404120	70548555088.0
hoard	57223515426	70470690128.0
hoard	57224491160	70548817232.0
hoard	57224521951	70548809040.0
hoard	57224552011	70548555088.0
hoard	57225351296	70602626384.0
hoard	57225381275	70548555088.0
hoard	57226667705	70602888528.0
hoard	57226698177	70602818896.0
hoard	57227822685	70602626384.0
hoard	57227938261	70609904976.0
hoard	57229675701	70602626384.0
hoard	57229708469	70610167120.0
hoard	57229739560	70610048336.0
hoard	57230821840	70609904976.0
hoard	57230935962	70647457104.0
hoard	57231734435	70609904976.0
hoard	57231768244	70647719248.0
hoard	57231797935	70647653712.0
hoard	57232858114	70647457104.0
hoard	57232973462	70685009232.0
hoard	57233836012	70647457104.0
hoard	57233946326	70685271376.0
hoard	57234043513	70685205840.0
hoard	57235155007	70685009232.0
hoard	57235189952	70749893968.0
hoard	57240354969	70685009232.0
hoard	57240471011	70750156112.0
hoard	57241612895	70750020944.0
hoard	57241644094	70749893968.0
hoard	57241678826	70862017872.0
hoard	57243516893	70749893968.0
hoard	57243549512	70862280016.0
hoard	57244734873	70862091600.0
hoard	57244837511	70862017872.0
hoard	57244949838	70974141776.0
hoard	57246174055	70862017872.0
hoard	57246279955	70974403920.0
hoard	57247563540	70974215504.0
hoard	57247671038	70974141776.0
hoard	57247783477	71005435216.0
hoard	57248990353	70974141776.0
hoard	57249105994	71005697360.0
hoard	57250348424	71005599056.0
hoard	57250462522	71005435216.0
hoard	57250519365	71083300176.0
hoard	57252086843	71005435216.0
hoard	57252194130	71083562320.0
hoard	57253606699	71083554128.0
hoard	57253709070	71083300176.0
hoard	57253820604	71176734032.0
hoard	57255115663	71083300176.0
hoard	57255222888	71176996176.0
hoard	57486886772	71176885584.0
hoard	57487003064	71176734032.0
hoard	57488303094	71311279440.0
hoard	57488417012	71176734032.0
hoard	57489634259	71311541584.0
hoard	57489665841	71311476048.0
hoard	57489697612	71311279440.0
hoard	57490495709	71356339536.0
hoard	57490526879	71311279440.0
hoard	57491790196	71356601680.0
hoard	57491821800	71356368208.0
hoard	57492908429	71356339536.0
hoard	57493024796	71490884944.0
hoard	57494190401	71356339536.0
hoard	57494265134	71491147088.0
hoard	57495239224	71491081552.0
hoard	57495346470	71490884944.0
hoard	57495469059	71535945040.0
hoard	57496679607	71490884944.0
hoard	57496782720	71536207184.0
hoard	57497910342	71535973712.0
hoard	57498016898	71535945040.0
hoard	57498128361	71648068944.0
hoard	57499241161	71535945040.0
hoard	57499274191	71648331088.0
hoard	57500865986	71648142672.0
hoard	57500968636	71648068944.0
hoard	57502291845	71741502800.0
hoard	57502391914	71648068944.0
hoard	57502503414	71741764944.0
hoard	57509306956	71741654352.0
hoard	57509407962	71741502800.0
hoard	57510708916	71876048208.0
hoard	57510809887	71741502800.0
hoard	57510912907	71876310352.0
hoard	57512484480	71876244816.0
hoard	57512586459	71876048208.0
hoard	57513689329	71940932944.0
hoard	57513792349	71876048208.0
hoard	57513899364	71941195088.0
hoard	57515219974	71941059920.0
hoard	57515250817	71940932944.0
hoard	57516545251	71956026704.0
hoard	57516647811	71940932944.0
hoard	57516749115	71956288848.0
hoard	57518051198	71956137296.0
hoard	57518151667	71956026704.0
hoard	57519275061	72090572112.0
hoard	57519308841	71956026704.0
hoard	57520914647	72090834256.0
hoard	57521016593	72090768720.0
hoard	57521116053	72090572112.0
hoard	57522283666	72168437072.0
hoard	57522384047	72090572112.0
hoard	57523399421	72168699216.0
hoard	57523514090	72168691024.0
hoard	57523605164	72168437072.0
hoard	57524730778	72222508368.0
hoard	57524830506	72168437072.0
hoard	57525953248	72222770512.0
hoard	57526053369	72222700880.0
hoard	57526151306	72222508368.0
hoard	57527184078	72276579664.0
hoard	57527282436	72222508368.0
hoard	57528298838	72276841808.0
hoard	57528399336	72276772176.0
hoard	57528507811	72276579664.0
hoard	57529404054	72341464400.0
hoard	57529511987	72276579664.0
hoard	57530796427	72341726544.0
hoard	57530898570	72341591376.0
hoard	57530997459	72341464400.0
hoard	57531938074	72419329360.0
hoard	57532035794	72341464400.0
hoard	57533173370	72419591504.0
hoard	57533205756	72419583312.0
hoard	57533235757	72419329360.0
hoard	57534632434	72553874768.0
hoard	57534731600	72419329360.0
hoard	57536379489	72554136912.0
hoard	57536487121	72554071376.0
hoard	57536585511	72553874768.0
hoard	57538018594	72647308624.0
hoard	57538118537	72553874768.0
hoard	57539388248	72647570768.0
hoard	57539500841	72647460176.0
hoard	57539599202	72647308624.0
hoard	57540894865	72673387856.0
hoard	57540994511	72647308624.0
hoard	57542292445	72673650000.0
hoard	57542394041	72673523024.0
hoard	57542505760	72673387856.0
hoard	57548355008	72785511760.0
hoard	57548474660	72673387856.0
hoard	57550450302	72785773904.0
hoard	57550527439	72785585488.0
hoard	57551313131	72785511760.0
hoard	57551440755	72897635664.0
hoard	57551539332	72785511760.0
hoard	57552445218	72897897808.0
hoard	57552476699	72897709392.0
hoard	57553907731	72897635664.0
hoard	57553942642	73009759568.0
hoard	57554810173	72897635664.0
hoard	57554918905	73010021712.0
hoard	57555802235	73009833296.0
hoard	57555905145	73009759568.0
hoard	57556016784	73121883472.0
hoard	57557172192	73009759568.0
hoard	57557251250	73122145616.0
hoard	57558296065	73121957200.0
hoard	57558398835	73121883472.0
hoard	57558521533	73186768208.0
hoard	57560129223	73121883472.0
hoard	57560234525	73187030352.0
hoard	57561346232	73186895184.0
hoard	57561459845	73186768208.0
hoard	57561568822	73280202064.0
hoard	57562688352	73186768208.0
hoard	57562794395	73280464208.0
hoard	57564371798	73280353616.0
hoard	57564487723	73280202064.0
hoard	57564599678	73334273360.0
hoard	57565901514	73280202064.0
hoard	57566004896	73334535504.0
hoard	57567309364	73334506832.0
hoard	57567412177	73334273360.0
hoard	57567509737	73427707216.0
hoard	57568993256	73334273360.0
hoard	57569098102	73427969360.0
hoard	57570518969	73427858768.0
hoard	57570550171	73427707216.0
hoard	57570585021	73442800976.0
hoard	57571848517	73427707216.0
hoard	57571952571	73443063120.0
hoard	57573413273	73442911568.0
hoard	57573446888	73442800976.0
hoard	57573480865	73536234832.0
hoard	57575147961	73442800976.0
hoard	57575253137	73536496976.0
hoard	57577281704	73536386384.0
hoard	57577386867	73536234832.0
hoard	57577504958	73567528272.0
hoard	57578570707	73536234832.0
hoard	57578673932	73567790416.0
hoard	57579920601	73567692112.0
hoard	57580027197	73567528272.0
hoard	57580135963	73660962128.0
hoard	57581208798	73567528272.0
hoard	57581241553	73661224272.0
hoard	57582264135	73661113680.0
hoard	57582367237	73660962128.0
hoard	57582414583	73754395984.0
hoard	57583497172	73660962128.0
hoard	57583529640	73754658128.0
hoard	57584686821	73754547536.0
hoard	57584791626	73754395984.0
hoard	57584903957	73763132752.0
hoard	57586178308	73754395984.0
hoard	57586286513	73763394896.0
hoard	57587601495	73763308880.0
hoard	57587706934	73763132752.0
hoard	57587817905	73875256656.0
hoard	57588885889	73763132752.0
hoard	57588994753	73875518800.0
hoard	57590085770	73875330384.0
hoard	57590191942	73875256656.0
hoard	57590225726	73881322832.0
hoard	57591660724	73875256656.0
hoard	57591765235	73881584976.0
hoard	57593193770	73881548112.0
hoard	57593297216	73881322832.0
hoard	57593407515	73993446736.0
hoard	57594282541	73881322832.0
hoard	57594387841	73993708880.0
hoard	57595441402	73993520464.0
hoard	57595544926	73993446736.0
hoard	57595655522	74105570640.0
hoard	57596652399	73993446736.0
hoard	57596755667	74105832784.0
hoard	57598678495	74105644368.0
hoard	57598781268	74105570640.0
hoard	57598890696	74170455376.0
hoard	57599755200	74105570640.0
hoard	57599861271	74170717520.0
hoard	57600886556	74170582352.0
hoard	57600990376	74170455376.0
hoard	57601101150	74248320336.0
hoard	57601932573	74170455376.0
hoard	57602036934	74248582480.0
hoard	57603038229	74248574288.0
hoard	57603140011	74248320336.0
hoard	57603257163	74293380432.0
hoard	57604173349	74248320336.0
hoard	57604205339	74293642576.0
hoard	57605098184	74293409104.0
hoard	57605202314	74293380432.0
hoard	57605283719	74305959248.0
hoard	57606300150	74293380432.0
hoard	57606405123	74306221392.0
hoard	57607704383	74305963344.0
hoard	57607807601	74305959248.0
hoard	57607917410	74440504656.0
hoard	57609291302	74305959248.0
hoard	57609396722	74440766800.0
hoard	57610648963	74440701264.0
hoard	57610751194	74440504656.0
hoard	57610862590	74518369616.0
hoard	57611943673	74440504656.0
hoard	57611975486	74518631760.0
hoard	57614143404	74518623568.0
hoard	57614196526	74518369616.0
hoard	57614230466	74630493520.0
hoard	57615293892	74518369616.0
hoard	57615403035	74630755664.0
hoard	57616712640	74630567248.0
hoard	57616816094	74630493520.0
hoard	57616926284	74661786960.0
hoard	57618092065	74630493520.0
hoard	57618197401	74662049104.0
hoard	57619448262	74661950800.0
hoard	57619554005	74661786960.0
hoard	57619651494	74796332368.0
hoard	57620648020	74661786960.0
hoard	57620679810	74796594512.0
hoard	57621658172	74796528976.0
hoard	57621689249	74796332368.0
hoard	57621723918	74930877776.0
hoard	57622857218	74796332368.0
hoard	57622889346	74931139920.0
hoard	57624222145	74931074384.0
hoard	57624323173	74930877776.0
hoard	57625402493	75043001680.0
hoard	57625516105	74930877776.0
hoard	57625627000	75043263824.0
hoard	57626748018	75043075408.0
hoard	57626848994	75043001680.0
